TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0005783"	"endoplasmic reticulum"	NaN	5.746329774808019	2.123313387573007	0.6168757013145356	0.73416955	null	null	42175
"GO:0005794"	"Golgi apparatus"	NaN	5.646651683650365	1.6878576090524355	0.6256229886930345	0.7034217	null	null	42175
"GO:0042651"	"thylakoid membrane"	NaN	4.64635470602076	0.16866695454361985	0.6785673115595082	0.34944649	-5.732845812237259	2.3555633054459815	null
"GO:0009521"	"photosystem"	NaN	4.479143247978613	0.11476618374926983	0.6441043531572954	0.94051184	null	null	42651
"GO:0034357"	"photosynthetic membrane"	NaN	4.727207681880167	0.20318172575379212	0.6747864615648513	0.9557809	null	null	42651
"GO:0043228"	"non-membrane-bounded organelle"	NaN	6.399608312844902	9.556376284117798	0.6761264729933232	0.27923469	-6.932041054446821	0.06871141222655244	null
"GO:0044423"	"virion component"	NaN	4.250615146990633	0.06780720773825435	1	0	2.971262893414107	-1.3819287492856591	null
"GO:0071944"	"cell periphery"	NaN	6.605655034799049	15.35818975660689	0.9998597621805431	9.411E-05	1.748839645748949	4.566533062926989	null
"GO:0098588"	"bounding membrane of organelle"	NaN	5.75236041284304	2.1530035542903185	0.6173821192875127	0.3316068	-5.929426694669076	-1.9114412112278136	null
"GO:0005789"	"endoplasmic reticulum membrane"	NaN	5.589853577020718	1.4809403371206669	0.570774663610635	0.7151198	null	null	98588
"GO:0098827"	"endoplasmic reticulum subcompartment"	NaN	5.590719261321195	1.4838952645764363	0.6232372007188225	0.95289097	null	null	98588
"GO:0098796"	"membrane protein complex"	NaN	5.94568026440605	3.360198041065876	0.8557410911989612	0.49549999	-2.7707779462754245	-8.239687489533967	null
"GO:0140513"	"nuclear protein-containing complex"	NaN	5.765664830090539	2.219980640655689	0.6062936663004124	0.46589873	-5.115850897462215	-3.4205591316121855	null
"GO:1990904"	"ribonucleoprotein complex"	NaN	6.059656173599522	4.368586074828206	0.8682539777248732	-0	-2.3357390789054033	-8.080843686649004	null
"GO:1902494"	"catalytic complex"	NaN	6.123512563014776	5.060545549673625	0.8662557222964027	0.52868292	null	null	1990904
