TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0010556"	"regulation of macromolecule biosynthetic process"	NaN	6.533188965398933	11.35362849062709	0.650251066364098	0.85789999	null	null	6357
"GO:0019219"	"regulation of nucleobase-containing compound metabolic process"	NaN	6.493902435153483	10.371656789240417	0.6543838789897067	0.81273071	null	null	6357
"GO:0031323"	"regulation of cellular metabolic process"	NaN	6.560303649476819	12.085075586791497	0.6526582743468671	0.84145414	null	null	6357
"GO:0031326"	"regulation of cellular biosynthetic process"	NaN	6.5346066819284445	11.390751993579673	0.6464349054005469	0.88420693	null	null	6357
"GO:0051171"	"regulation of nitrogen compound metabolic process"	NaN	6.566310426267426	12.253386983297784	0.6537239703293067	0.8302537	null	null	6357
"GO:0051252"	"regulation of RNA metabolic process"	NaN	6.485295296660484	10.168127791330855	0.6489392258670312	0.88468419	null	null	6357
"GO:0060255"	"regulation of macromolecule metabolic process"	NaN	6.584420109922725	12.7751449948697	0.6515470772311807	0.85381426	null	null	6357
"GO:0080090"	"regulation of primary metabolic process"	NaN	6.568678364705274	12.32037958906501	0.6534408220115896	0.84532371	null	null	6357
"GO:2001141"	"regulation of RNA biosynthetic process"	NaN	6.476791934674309	9.970975081850655	0.6467704042973758	0.89064999	null	null	6357
"GO:0006366"	"transcription by RNA polymerase II"	NaN	4.962781175448938	0.30529682304505723	0.8774175707929696	0.33012785	-0.0656733630687073	6.7934593934700676	null
"GO:0006399"	"tRNA metabolic process"	NaN	5.880659276038633	2.5269959479136066	0.860528057440331	0.49726658	-1.2149598247031033	6.176260959934432	null
"GO:0034470"	"ncRNA processing"	NaN	5.906238042131346	2.6802996170368574	0.854262418050472	0.86457849	null	null	6399
"GO:0006508"	"proteolysis"	NaN	6.206468852551757	5.350747086797883	0.9022412037189811	0.32058374	-3.4992002269697298	5.102633315395378	null
"GO:0006793"	"phosphorus metabolic process"	NaN	6.597690579747489	13.171532602957267	0.9258874835309299	0.12880347	-3.4650023005260557	1.770360909335159	null
"GO:0006811"	"monoatomic ion transport"	NaN	6.1216953964406695	4.401907471506606	0.9100767273392933	0.42302157	-1.3350177274567818	-6.095239131770671	null
"GO:0006820"	"monoatomic anion transport"	NaN	5.15661577438455	0.4770441642292414	0.9202687680501569	0.2491866	-0.8444241282111059	-6.292248120706182	null
"GO:0006812"	"monoatomic cation transport"	NaN	6.015285130834353	3.445327833693093	0.8989697695079109	0.86535634	null	null	6820
"GO:0034220"	"monoatomic ion transmembrane transport"	NaN	6.047135013730295	3.707494071415495	0.8867566495635499	0.89619405	null	null	6820
"GO:0098655"	"monoatomic cation transmembrane transport"	NaN	5.944016048508633	2.923892461650467	0.8902830703850416	0.67262878	null	null	6820
"GO:0006952"	"defense response"	NaN	5.495515198600499	1.0410213876080876	0.9112360181983667	0.38496806	3.8501095500091744	-5.565037511539291	null
"GO:0006281"	"DNA repair"	NaN	5.862949682520338	2.426023079968835	0.7813594105730236	0.90989858	null	null	6952
"GO:0006974"	"DNA damage response"	NaN	5.89454035330973	2.609069457039582	0.8886982692885165	0.69823798	null	null	6952
"GO:0033554"	"cellular response to stress"	NaN	5.975600897672177	3.1444614833595166	0.8876297225695563	0.80686345	null	null	6952
"GO:0006955"	"immune response"	NaN	5.080911354139791	0.4007316001004773	0.9250673913970071	-0	3.2729531933000575	-6.164498172636833	null
"GO:0002250"	"adaptive immune response"	NaN	4.25978494553307	0.06049324865143329	0.9359908163814582	0.80448375	null	null	6955
"GO:0007154"	"cell communication"	NaN	6.415667163528361	8.661893464294382	0.9873325014367702	0.01395237	6.885450413898837	-4.670542148224012	null
"GO:0007166"	"cell surface receptor signaling pathway"	NaN	5.554889955407091	1.1935334257213288	0.723543149653135	0.39125584	5.101391226756462	-1.5461061874274573	null
"GO:0009056"	"catabolic process"	NaN	6.260468037413432	6.059177012419161	0.9702581524534727	0.03512587	4.6762882319790435	7.17444401332325	null
"GO:0009605"	"response to external stimulus"	NaN	5.766001411104675	1.9406468330502087	0.9182714624337307	0.37851578	3.657037276633964	-5.908201086715222	null
"GO:0009607"	"response to biotic stimulus"	NaN	5.432536383264256	0.9004935786085602	0.9250499193080809	0.32014576	3.1201370469730954	-5.729297371029828	null
"GO:0009966"	"regulation of signal transduction"	NaN	5.421862123715342	0.8786305927733002	0.8009972363957175	0.2366547	5.946462499505973	-0.0695113498987717	null
"GO:0048584"	"positive regulation of response to stimulus"	NaN	5.127001073864219	0.44559845175601054	0.7472760706761752	0.84567159	null	null	9966
"GO:0010033"	"response to organic substance"	NaN	5.519623262931497	1.1004436060695082	0.9156891206366429	0.38749657	3.379626098728074	-5.318775630831212	null
"GO:0070887"	"cellular response to chemical stimulus"	NaN	5.729796325992063	1.7854239576547926	0.8994035847781844	0.75449655	null	null	10033
"GO:0071310"	"cellular response to organic substance"	NaN	5.341887379218281	0.7308550359972582	0.9086194912882246	0.68301783	null	null	10033
"GO:0010646"	"regulation of cell communication"	NaN	5.454971320338857	0.9482342504012704	0.8056568027366685	0.26935924	6.68017101342607	0.24013442544433758	null
"GO:0015833"	"peptide transport"	NaN	4.991483031090237	0.3261553023045909	0.9285458211095403	-0	-2.4238738378590217	-5.525145976543445	null
"GO:0042886"	"amide transport"	NaN	5.071163723611753	0.39183739287037156	0.9271778008703597	0.51415511	null	null	15833
"GO:0015979"	"photosynthesis"	NaN	4.841265592625782	0.23078372268274303	0.9572639814104782	-0	2.836267111305228	7.883617294239549	null
"GO:0015980"	"energy derivation by oxidation of organic compounds"	NaN	5.611345126683129	1.3592204656440126	0.939191018193429	0.09068117	-6.758891903901254	0.6423243907137725	null
"GO:0022900"	"electron transport chain"	NaN	5.682764023912308	1.6021713573797571	0.938061816329043	0.84040374	null	null	15980
"GO:0016032"	"viral process"	NaN	4.680126929448146	0.15924422787903558	1	-0	-0.31187498450127044	-1.6237169697597442	null
"GO:0016071"	"mRNA metabolic process"	NaN	5.5941493657982795	1.3064539347919566	0.8754903806958662	0.38330998	-0.9884245739906092	6.533925732627383	null
"GO:0016570"	"histone modification"	NaN	5.052155067199565	0.37505681116660067	0.924355578134586	0.02527915	-4.907259590122589	4.6267575212121415	null
"GO:0019220"	"regulation of phosphate metabolic process"	NaN	5.036073697499501	0.3614227964185815	0.7620946046362507	0.24427473	6.767598238558286	2.2781474870993064	null
"GO:0042325"	"regulation of phosphorylation"	NaN	4.88103639676077	0.25291612915586326	0.7698472662599974	0.96565826	null	null	19220
"GO:0019637"	"organophosphate metabolic process"	NaN	6.252365814198532	5.94718450776783	0.9203339631876639	0.14842004	-4.992581992034244	1.3660880583579884	null
"GO:0006796"	"phosphate-containing compound metabolic process"	NaN	6.587332728496576	12.861110135431437	0.9133712000567985	0.72236122	null	null	19637
"GO:0016310"	"phosphorylation"	NaN	6.35164114641232	7.474579996508841	0.9205313211559328	0.75791297	null	null	19637
"GO:0023051"	"regulation of signaling"	NaN	5.457544317241121	0.9538688005313375	0.8120124410660715	0.24861341	7.098861633390086	0.7640736048210789	null
"GO:0023052"	"signaling"	NaN	6.395632475900429	8.271383217529026	0.7529598529541348	0.37633115	5.969625202088358	1.1727676275000303	null
"GO:0019222"	"regulation of metabolic process"	NaN	6.59301188749393	13.030396102887018	0.7354289294898408	0.51514204	null	null	23052
"GO:0031399"	"regulation of protein modification process"	NaN	5.045072502544747	0.3689898575436714	0.7664586088006579	0.3894696	6.443664666603889	2.7500531865136555	null
"GO:0032446"	"protein modification by small protein conjugation"	NaN	5.439642117097803	0.9153483016787367	0.916586023081209	0.49823803	-4.483294047062325	4.878170595468531	null
"GO:0032501"	"multicellular organismal process"	NaN	5.852296965826925	2.367239488204565	1	-0	-2.1923760505464105	-1.5228396846402055	null
"GO:0032502"	"developmental process"	NaN	5.841189849720415	2.3074646945874258	1	-0	-5.876687586911055	-1.1883908267005165	null
"GO:0033036"	"macromolecule localization"	NaN	6.04689610654029	3.705455122637613	0.9132717993353675	0.31423016	-1.950841026176144	-5.907754136312627	null
"GO:0034654"	"nucleobase-containing compound biosynthetic process"	NaN	6.534689739150223	11.392930641947556	0.8340298325028123	0.43891484	-0.7518109882002407	5.299072954590862	null
"GO:0006351"	"DNA-templated transcription"	NaN	6.329375706383542	7.10102994520583	0.8190518092129497	0.7208579	null	null	34654
"GO:0032774"	"RNA biosynthetic process"	NaN	6.338960222020179	7.25948586825557	0.819687565896589	0.73074361	null	null	34654
"GO:0034660"	"ncRNA metabolic process"	NaN	6.054368647279385	3.769763500568378	0.8571253662856169	0.45419232	-1.426772989355391	5.917013503046766	null
"GO:0006396"	"RNA processing"	NaN	6.086076735055201	4.055292831628201	0.8501952098749147	0.53354483	null	null	34660
"GO:0006412"	"translation"	NaN	6.184402940776566	5.085673767131161	0.8199399739824216	0.68112387	null	null	34660
"GO:0006518"	"peptide metabolic process"	NaN	6.209810073686402	5.3920715559926595	0.9031420721828448	0.86538906	null	null	34660
"GO:0043043"	"peptide biosynthetic process"	NaN	6.194757090431393	5.208379899863334	0.8408211049142255	0.93122509	null	null	34660
"GO:0043604"	"amide biosynthetic process"	NaN	6.245759355967277	5.857400911746049	0.8560837863052876	0.88662336	null	null	34660
"GO:0042221"	"response to chemical"	NaN	6.028247851305722	3.5497133630507625	0.91206182447577	0.44983033	3.502206939398436	-5.6270285891800045	null
"GO:0006950"	"response to stress"	NaN	6.168838538858752	4.90663876400189	0.9083606284443527	0.51550886	null	null	42221
"GO:0007165"	"signal transduction"	NaN	6.388453966952047	8.135788134528843	0.6503729945344305	0.70767868	null	null	42221
"GO:0051716"	"cellular response to stimulus"	NaN	6.557843319194743	12.016805727629972	0.885150985473597	0.63796693	null	null	42221
"GO:0042254"	"ribosome biogenesis"	NaN	5.696511029454469	1.6536972228253697	0.9514827438313166	0.49349927	-5.936893100989545	-3.044806993811133	null
"GO:0022613"	"ribonucleoprotein complex biogenesis"	NaN	5.751192082363944	1.8755867382780071	0.9507996485860016	0.71587987	null	null	42254
"GO:0043086"	"negative regulation of catalytic activity"	NaN	4.806885129732978	0.2132181623303914	0.8233540117038947	0.18855143	5.4314984121504395	3.3712599445712264	null
"GO:0044092"	"negative regulation of molecular function"	NaN	4.915125346141473	0.2735683852111087	0.8196739157030405	0.79131824	null	null	43086
"GO:0050790"	"regulation of catalytic activity"	NaN	5.306945868486873	0.6743565303837294	0.8034307084439581	0.87490657	null	null	43086
"GO:0051336"	"regulation of hydrolase activity"	NaN	5.081613708598819	0.4013802053397707	0.8127625073751997	0.90679743	null	null	43086
"GO:0043412"	"macromolecule modification"	NaN	6.512374303850409	10.822311035682203	0.9263218020508174	0.17102506	-2.971962354207641	6.5276867092019355	null
"GO:0043603"	"amide metabolic process"	NaN	6.292232804957447	6.518961624921768	0.9448340607567929	0.0881797	-1.1469611247233353	1.5841621541879076	null
"GO:0044248"	"cellular catabolic process"	NaN	5.931617523386171	2.841599424597346	0.8824624599705387	0.09996963	-3.689098016351661	-0.13585924787299783	null
"GO:0006402"	"mRNA catabolic process"	NaN	4.945936110894762	0.2936817999906335	0.5894577531101444	0.85200628	null	null	44248
"GO:0009057"	"macromolecule catabolic process"	NaN	5.843297574736139	2.3186905544982737	0.8817820862294652	0.71910768	null	null	44248
"GO:0019439"	"aromatic compound catabolic process"	NaN	5.5720800938244315	1.2417231319104731	0.8604319137419146	0.77667762	null	null	44248
"GO:0034655"	"nucleobase-containing compound catabolic process"	NaN	5.39788615281715	0.8314387407984536	0.8507224803980593	0.63078833	null	null	44248
"GO:0044270"	"cellular nitrogen compound catabolic process"	NaN	5.492671007331808	1.0342260004087211	0.8608961013858469	0.7610574	null	null	44248
"GO:0046700"	"heterocycle catabolic process"	NaN	5.515003058275037	1.0887986473886553	0.8624570419618263	0.74321595	null	null	44248
"GO:1901361"	"organic cyclic compound catabolic process"	NaN	5.5775480936214725	1.2574559666892315	0.8801844829158765	0.66366644	null	null	44248
"GO:1901565"	"organonitrogen compound catabolic process"	NaN	5.879819292035843	2.522113114624977	0.872173499063668	0.72745929	null	null	44248
"GO:1901575"	"organic substance catabolic process"	NaN	6.23166044436107	5.670299920384538	0.8935722860616087	0.81910477	null	null	44248
"GO:0044403"	"biological process involved in symbiotic interaction"	NaN	4.565351873426987	0.12226042451645314	0.98232553087022	-0	-5.153505194906934	-4.416765592137449	null
"GO:0043207"	"response to external biotic stimulus"	NaN	5.407362007203327	0.8497793012572431	0.9118456197873481	0.97891288	null	null	44403
"GO:0051707"	"response to other organism"	NaN	5.4072174920175895	0.8494965758965254	0.903171612343476	0.96690935	null	null	44403
"GO:0098542"	"defense response to other organism"	NaN	5.302172856564951	0.6669857139207847	0.8933953674107544	0.77299685	null	null	44403
"GO:0044419"	"biological process involved in interspecies interaction between organisms"	NaN	5.490854253618099	1.0299086178415269	1	0	-6.9144701215999875	-0.7130250469330095	null
"GO:0048518"	"positive regulation of biological process"	NaN	5.793020960385793	2.065218953163118	0.7944848872831506	0.28975194	6.7253711780768395	1.2450218271812739	null
"GO:0048519"	"negative regulation of biological process"	NaN	5.8673071759148945	2.4504871391226972	0.7901450944926109	0.30752147	5.541128063239798	1.4750407031942734	null
"GO:0048522"	"positive regulation of cellular process"	NaN	5.689373687612369	1.626741854316478	0.7137845105066972	0.29176932	5.853249817547701	0.488568182951974	null
"GO:0009891"	"positive regulation of biosynthetic process"	NaN	5.396858137594669	0.8294729679962874	0.681721240037691	0.8636368	null	null	48522
"GO:0009893"	"positive regulation of metabolic process"	NaN	5.6289291628008735	1.4153830270053942	0.6762160804223931	0.90726863	null	null	48522
"GO:0010557"	"positive regulation of macromolecule biosynthetic process"	NaN	5.387080014057072	0.8110060126703537	0.6775534979822216	0.97569627	null	null	48522
"GO:0010604"	"positive regulation of macromolecule metabolic process"	NaN	5.610810224225291	1.3575473967447067	0.6679647146308548	0.96145904	null	null	48522
"GO:0010628"	"positive regulation of gene expression"	NaN	4.984846728580727	0.32120927158238927	0.7106551086243008	0.77079654	null	null	48522
"GO:0031325"	"positive regulation of cellular metabolic process"	NaN	5.507657561553767	1.0705379152670098	0.672935010594891	0.89986955	null	null	48522
"GO:0031328"	"positive regulation of cellular biosynthetic process"	NaN	5.393197773398083	0.8225112717612048	0.674146953751334	0.98851379	null	null	48522
"GO:0045893"	"positive regulation of DNA-templated transcription"	NaN	5.33767884895367	0.723806859063603	0.6736663315575411	0.84001508	null	null	48522
"GO:0045935"	"positive regulation of nucleobase-containing compound metabolic process"	NaN	5.411979785404901	0.8588631007880654	0.673743229239892	0.92681598	null	null	48522
"GO:0045944"	"positive regulation of transcription by RNA polymerase II"	NaN	5.045412958411466	0.36927923526581774	0.6938408643559181	0.92901543	null	null	48522
"GO:0051173"	"positive regulation of nitrogen compound metabolic process"	NaN	5.553243245035472	1.1890164723112753	0.6712936551066825	0.93599768	null	null	48522
"GO:0051254"	"positive regulation of RNA metabolic process"	NaN	5.390993362211977	0.8183468935068695	0.6732789080300339	0.96921646	null	null	48522
"GO:1902680"	"positive regulation of RNA biosynthetic process"	NaN	5.338340931992744	0.7249111510607589	0.6740837340536974	0.96914633	null	null	48522
"GO:0048523"	"negative regulation of cellular process"	NaN	5.756735733555693	1.899681591372579	0.7134116950857999	0.31304589	6.362350739469475	0.771730837292669	null
"GO:0009890"	"negative regulation of biosynthetic process"	NaN	5.4643181207932745	0.9688632231915156	0.681244834928161	0.84136683	null	null	48523
"GO:0009892"	"negative regulation of metabolic process"	NaN	5.704449956618351	1.6842049523371607	0.6759774203732523	0.89917623	null	null	48523
"GO:0010558"	"negative regulation of macromolecule biosynthetic process"	NaN	5.451752672803454	0.9412326399976159	0.6779361575142778	0.95765706	null	null	48523
"GO:0010605"	"negative regulation of macromolecule metabolic process"	NaN	5.682928086531833	1.6027767222697644	0.6670735659540543	0.93915847	null	null	48523
"GO:0010629"	"negative regulation of gene expression"	NaN	5.293541539976732	0.6538606048220573	0.6951191883670215	0.8045792	null	null	48523
"GO:0031324"	"negative regulation of cellular metabolic process"	NaN	5.534871015007874	1.1397657144742612	0.6755207284622857	0.90314887	null	null	48523
"GO:0031327"	"negative regulation of cellular biosynthetic process"	NaN	5.460355011235897	0.9600621490214111	0.6739810685797987	0.98626378	null	null	48523
"GO:0045892"	"negative regulation of DNA-templated transcription"	NaN	5.339554785133562	0.7269401212964974	0.677157168826979	0.84088498	null	null	48523
"GO:0045934"	"negative regulation of nucleobase-containing compound metabolic process"	NaN	5.3788301631072555	0.7957454955530294	0.6795880680480554	0.90663537	null	null	48523
"GO:0051172"	"negative regulation of nitrogen compound metabolic process"	NaN	5.559785771465697	1.207064328867204	0.6756581066945054	0.88694342	null	null	48523
"GO:0051248"	"negative regulation of protein metabolic process"	NaN	5.10912951013528	0.4276337497179399	0.7010235266980733	0.76830388	null	null	48523
"GO:0051253"	"negative regulation of RNA metabolic process"	NaN	5.353722014225603	0.7510449529332124	0.6791308488962685	0.97705921	null	null	48523
"GO:1902679"	"negative regulation of RNA biosynthetic process"	NaN	5.339932178634292	0.7275720956322191	0.6772575097062574	0.98600144	null	null	48523
"GO:0048583"	"regulation of response to stimulus"	NaN	5.59007685664123	1.2942601562932403	0.8054631038971324	0.25931334	4.908359766745971	1.4377140234791452	null
"GO:0048856"	"anatomical structure development"	NaN	5.7895955174057665	2.0489938436386397	0.9515766696811893	-0	-4.245638986610907	-2.4541911087091672	null
"GO:0007275"	"multicellular organism development"	NaN	5.566351449758621	1.225451455855994	0.9531139585356508	0.88834575	null	null	48856
"GO:0030154"	"cell differentiation"	NaN	5.459627666914989	0.9584556037363918	0.9458286076853148	0.8627696	null	null	48856
"GO:0048513"	"animal organ development"	NaN	5.259091928632214	0.6039978297336076	0.9559041258412682	0.81849058	null	null	48856
"GO:0048731"	"system development"	NaN	5.508815114882946	1.0733951045006151	0.9536537192815838	0.87437186	null	null	48856
"GO:0048869"	"cellular developmental process"	NaN	5.491065992751414	1.03041087112939	0.9454603615742054	0.87014941	null	null	48856
"GO:0051174"	"regulation of phosphorus metabolic process"	NaN	5.03624952037396	0.3615691483700118	0.7685016354716967	0.33041521	6.072629006321689	2.6284379799418893	null
"GO:0051239"	"regulation of multicellular organismal process"	NaN	5.206480461105333	0.535086017694217	0.8232683048467843	0.2110703	4.89560476125567	2.270624632876191	null
"GO:0051246"	"regulation of protein metabolic process"	NaN	5.802764150189971	2.1120748608858175	0.7225069939221702	0.3739127	6.083494041107692	2.0127264461701784	null
"GO:0051641"	"cellular localization"	NaN	6.051327363159859	3.7434567372987795	0.9039884653152378	0.42369511	-1.678146639486716	-6.156244302735331	null
"GO:0051649"	"establishment of localization in cell"	NaN	5.818033784726208	2.1876556652574304	0.8944583129947039	0.38146606	-1.0626122571906744	-5.715409298024983	null
"GO:0008104"	"protein localization"	NaN	5.961653130431269	3.045078529796193	0.889068613109156	0.96220112	null	null	51649
"GO:0015031"	"protein transport"	NaN	5.9264973036569994	2.808294377104807	0.882338702047425	0.85522948	null	null	51649
"GO:0045184"	"establishment of protein localization"	NaN	5.939544211354403	2.8939402043179676	0.8892301475963253	0.95158163	null	null	51649
"GO:0055086"	"nucleobase-containing small molecule metabolic process"	NaN	6.133233517547702	4.5204226165387285	0.8361387283261285	0.49776484	-0.8230426786754639	5.002834282056078	null
"GO:0006082"	"organic acid metabolic process"	NaN	6.427206226819538	8.895121929802153	0.8777333671858911	0.61251244	null	null	55086
"GO:0044283"	"small molecule biosynthetic process"	NaN	6.258692822898982	6.034460163531009	0.8952111958287263	0.54229044	null	null	55086
"GO:0065008"	"regulation of biological quality"	NaN	5.778342297928303	1.9965832141230166	0.8010838972721471	0.27336157	5.196194333115197	0.8493029265106581	null
"GO:0065009"	"regulation of molecular function"	NaN	5.3900815687627786	0.8166305842582776	0.8204082087243781	0.22496282	4.870376245618606	0.29303582784493687	null
"GO:0070647"	"protein modification by small protein conjugation or removal"	NaN	5.564948796127789	1.2214999531673756	0.913729115251243	0.45374357	-4.260880875420323	5.006924452755157	null
"GO:0036211"	"protein modification process"	NaN	6.403188835646006	8.416557700986466	0.8898689721843239	0.57642514	null	null	70647
"GO:0071705"	"nitrogen compound transport"	NaN	6.156978993052161	4.774462994776034	0.9089893215685173	0.44747813	-1.515049342440531	-5.804776059516807	null
"GO:0006810"	"transport"	NaN	6.743636585284185	18.43241959157694	0.886959886761738	0.57967313	null	null	71705
"GO:0051234"	"establishment of localization"	NaN	6.746555038051803	18.556702333967703	0.8876947775814557	0.80439763	null	null	71705
"GO:0055085"	"transmembrane transport"	NaN	6.609527179077396	13.53545668727302	0.8812523121309421	0.74332827	null	null	71705
"GO:0071702"	"organic substance transport"	NaN	6.261021262477039	6.066900404037823	0.9056312684852522	0.61057863	null	null	71705
"GO:0090305"	"nucleic acid phosphodiester bond hydrolysis"	NaN	5.45753825960734	0.9538554958084802	0.8889759492240953	0.28711775	-0.36786925224360895	6.3404577064033205	null
"GO:0090501"	"RNA phosphodiester bond hydrolysis"	NaN	5.44272428483606	0.9218676158788143	0.8805526547161413	0.11504622	-0.7180840579035143	6.760960081762338	null
"GO:0098660"	"inorganic ion transmembrane transport"	NaN	5.9270797094445795	2.8120629398541377	0.9036646464994037	0.47115128	-1.807732830527569	-5.475790396664215	null
"GO:0098662"	"inorganic cation transmembrane transport"	NaN	5.841229913729291	2.307677570153143	0.9062036183791129	0.38435021	-1.488039156482517	-5.372690847446478	null
"GO:1901605"	"alpha-amino acid metabolic process"	NaN	6.029324108830442	3.5585210895822956	0.8580829570178466	0.1889778	-4.526950227458091	3.4535294103614684	null
"GO:0006520"	"amino acid metabolic process"	NaN	6.215664259962457	5.465247531707815	0.8521958182991602	0.82941928	null	null	1901605
"GO:0008652"	"amino acid biosynthetic process"	NaN	5.925885270652105	2.8043395482354745	0.8416827329103476	0.90098703	null	null	1901605
"GO:0016053"	"organic acid biosynthetic process"	NaN	6.0985976985445784	4.173911088262467	0.8556592899182934	0.82980029	null	null	1901605
"GO:0019752"	"carboxylic acid metabolic process"	NaN	6.413441264016772	8.61761202044457	0.862102621584853	0.78883117	null	null	1901605
"GO:0043436"	"oxoacid metabolic process"	NaN	6.420406157297562	8.756929099664083	0.8620733419391496	0.90222058	null	null	1901605
"GO:0046394"	"carboxylic acid biosynthetic process"	NaN	6.095931923573621	4.148369346557163	0.853001419807007	0.68733263	null	null	1901605
"GO:1901607"	"alpha-amino acid biosynthetic process"	NaN	5.830053971416998	2.249050308882446	0.846279181631549	0.87249219	null	null	1901605
