TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0004930"	"G protein-coupled receptor activity"	NaN	5.6086607937133275	1.106383820341084	0.9402616048443448	0.90512478	null	null	4888
"GO:0038023"	"signaling receptor activity"	NaN	5.847263484436308	1.9165005967185276	0.9639944618709286	0.95113961	null	null	4888
"GO:0005198"	"structural molecule activity"	NaN	6.059660337676418	3.1254031881943005	1	-0	1.8664769055742094	6.182821498235004	null
"GO:0005215"	"transporter activity"	NaN	6.526186601216127	9.150241651389104	1	-0	1.286735717225392	8.04670954023163	null
"GO:0005509"	"calcium ion binding"	NaN	5.71606180241888	1.4167951420399318	0.9458812488802504	0.06053811	-1.5278364619824136	-6.327225192192116	null
"GO:0005524"	"ATP binding"	NaN	6.696107012893181	13.531720449792392	0.8614772942753892	0.21898228	0.725269432389398	-5.944444728972385	null
"GO:0017076"	"purine nucleotide binding"	NaN	6.796285285522617	17.04242171828783	0.87552554352581	0.69600694	null	null	5524
"GO:0030554"	"adenyl nucleotide binding"	NaN	6.745260732915519	15.15328343389065	0.8739556261141759	0.75527258	null	null	5524
"GO:0032553"	"ribonucleotide binding"	NaN	6.771255350111665	16.087974465328866	0.871527730110219	0.81395785	null	null	5524
"GO:0032555"	"purine ribonucleotide binding"	NaN	6.759255031031581	15.649520925249345	0.8700465561619403	0.79543935	null	null	5524
"GO:0032559"	"adenyl ribonucleotide binding"	NaN	6.703482941429521	13.763501900868883	0.8726846934616393	0.80386828	null	null	5524
"GO:0035639"	"purine ribonucleoside triphosphate binding"	NaN	6.751462408407606	15.371222998377657	0.8661536914364707	0.72036437	null	null	5524
"GO:0008168"	"methyltransferase activity"	NaN	5.993576416646695	2.684244473270584	0.8545617653341223	0.33240601	5.647824813147301	2.809703382804377	null
"GO:0008170"	"N-methyltransferase activity"	NaN	5.172979273398034	0.40571629324901687	0.8792344537831012	0.75161821	null	null	8168
"GO:0008757"	"S-adenosylmethionine-dependent methyltransferase activity"	NaN	5.5577068592843375	0.9839017850993849	0.8685515692884465	0.83243187	null	null	8168
"GO:0008233"	"peptidase activity"	NaN	6.199625198471322	4.313909360678647	0.8600296160763022	0.39561272	-4.6596766193163015	4.355351267136748	null
"GO:0008234"	"cysteine-type peptidase activity"	NaN	5.346245365640417	0.6046297337563105	0.8755006135509821	0.47720469	-4.999776930014552	4.007975041572232	null
"GO:0004175"	"endopeptidase activity"	NaN	5.876272124009237	2.0488852609216055	0.8587265323940719	0.73416616	null	null	8234
"GO:0004222"	"metalloendopeptidase activity"	NaN	5.366927006587748	0.634119681075959	0.8749152954366459	0.64223753	null	null	8234
"GO:0008237"	"metallopeptidase activity"	NaN	5.694809576319802	1.3491330800003836	0.8649071302209187	0.63898873	null	null	8234
"GO:0008270"	"zinc ion binding"	NaN	6.141802083166779	3.776138036817838	0.9385764437548642	0.37813207	-1.0491722829838908	-6.450038919458497	null
"GO:0008509"	"monoatomic anion transmembrane transporter activity"	NaN	5.069682893745788	0.3198344836183547	0.8508007841961304	0.4400664	-4.535717387078754	-4.89287309128575	null
"GO:0005216"	"monoatomic ion channel activity"	NaN	5.670583506378557	1.2759353530228654	0.8189339534832465	0.84812384	null	null	8509
"GO:0005261"	"monoatomic cation channel activity"	NaN	5.472836866775437	0.8092477423640514	0.824144103561698	0.90199624	null	null	8509
"GO:0008324"	"monoatomic cation transmembrane transporter activity"	NaN	5.920190135687349	2.266917449723522	0.8192566764306891	0.72501154	null	null	8509
"GO:0015075"	"monoatomic ion transmembrane transporter activity"	NaN	6.020042074955836	2.8529079022270807	0.8217946259170129	0.86406322	null	null	8509
"GO:0015267"	"channel activity"	NaN	5.739730528564717	1.4961523859587642	0.8455788275633656	0.96672423	null	null	8509
"GO:0008897"	"holo-[acyl-carrier-protein] synthase activity"	NaN	4.285849740493442	0.05261061086716409	0.8877254740961694	0.339585	6.51379409973215	0.7258056263982258	null
"GO:0009055"	"electron transfer activity"	NaN	5.594609091085927	1.0711593382308713	0.9238156245570917	0.3917327	-6.537290763235588	-1.7650645598911814	null
"GO:0016651"	"oxidoreductase activity, acting on NAD(P)H"	NaN	5.338806975212778	0.5943620560244162	0.9379588026785246	0.03905694	-6.3823313768913685	-2.1473733805771023	null
"GO:0016741"	"transferase activity, transferring one-carbon groups"	NaN	6.030594864964157	2.9230789935027857	0.8718482183066304	0.34164849	5.211487345923643	1.926579539879603	null
"GO:0016746"	"acyltransferase activity"	NaN	6.099248548330465	3.4236888973740025	0.8693713854408367	0.35368409	5.677598849044198	2.0845072317908215	null
"GO:0016747"	"acyltransferase activity, transferring groups other than amino-acyl groups"	NaN	5.903960417437388	2.1837653331380595	0.8761910068642226	0.28719339	6.18471777173143	2.936582446542311	null
"GO:0016757"	"glycosyltransferase activity"	NaN	5.944251645010766	2.3960575386602994	0.8748399879693165	0.32332761	5.124357597440674	2.573044540827795	null
"GO:0016758"	"hexosyltransferase activity"	NaN	5.531404825193211	0.9260824186409812	0.887465502739735	0.2588179	5.56975029217342	3.4243893753566166	null
"GO:0016765"	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	NaN	5.498953935791011	0.8594065331307367	0.8883534313847861	0.04075542	6.679573885286555	2.37006114175955	null
"GO:0016772"	"transferase activity, transferring phosphorus-containing groups"	NaN	6.489416608625498	8.40741643979158	0.8534661282871319	0.41755188	6.029965244855163	2.2904946729005964	null
"GO:0016779"	"nucleotidyltransferase activity"	NaN	5.809528067217635	1.757006974937822	0.8442353519276856	0.46056134	6.210300710183768	1.511787874626646	null
"GO:0004672"	"protein kinase activity"	NaN	6.132263853101252	3.694108308989484	0.7884800635322485	0.61795283	null	null	16779
"GO:0016301"	"kinase activity"	NaN	6.361651544547151	6.264659159956308	0.8195518792854029	0.78128225	null	null	16779
"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	NaN	6.246541663428831	4.806041415491319	0.8252334432099726	0.71612922	null	null	16779
"GO:0016780"	"phosphotransferase activity, for other substituted phosphate groups"	NaN	5.0429021931876665	0.30070756259006354	0.8695672158356765	0.23125832	5.945751756708772	1.024257234156595	null
"GO:0016788"	"hydrolase activity, acting on ester bonds"	NaN	6.262410743560265	4.984901691821251	0.8824544088561259	0.35152468	-4.535250167260274	4.833538880583969	null
"GO:0016798"	"hydrolase activity, acting on glycosyl bonds"	NaN	5.865072571585559	1.9967241504061959	0.8948615613143712	0.3038239	-4.077104147897989	3.8927233334532563	null
"GO:0016810"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	NaN	5.791088955552952	1.6839699783891129	0.8969064793914475	0.29522558	-3.4166430201464144	4.574816717115836	null
"GO:0016817"	"hydrolase activity, acting on acid anhydrides"	NaN	6.273258992784251	5.110987902610654	0.8820788415797282	0.40827481	-4.0771892166164	4.428115015917154	null
"GO:0016818"	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	NaN	6.271504955927325	5.090387165277519	0.8821397076980074	0.40656843	-4.02410764652378	4.853498328834229	null
"GO:0016853"	"isomerase activity"	NaN	5.947929984867681	2.416437612184391	0.9637148394586943	0.03451915	1.3847044212444384	-1.6056970938415334	null
"GO:0019843"	"rRNA binding"	NaN	5.629163837160828	1.1598689137107523	0.9323305661937225	0.25612667	2.8346510438465584	-4.935830160116231	null
"GO:0019887"	"protein kinase regulator activity"	NaN	4.785806585208766	0.16635871806204652	0.906141215736185	-0	-0.9925239144464584	8.029246062884969	null
"GO:0004857"	"enzyme inhibitor activity"	NaN	5.212688219825975	0.4445612963742703	0.9058532344951475	0.79203496	null	null	19887
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	NaN	4.533136288278639	0.09297574245471434	0.9096265640915269	0.94425397	null	null	19887
"GO:0019207"	"kinase regulator activity"	NaN	4.816519689651045	0.1785497124505386	0.9118927405532172	0.64442403	null	null	19887
"GO:0030234"	"enzyme regulator activity"	NaN	5.755743785631302	1.5523481026617394	0.8996150141028427	0.78144314	null	null	19887
"GO:0030545"	"signaling receptor regulator activity"	NaN	5.156288617653177	0.3904196600665849	0.909601001761968	0.68268381	null	null	19887
"GO:0030546"	"signaling receptor activator activity"	NaN	5.146778989307833	0.38196360496448895	0.903948681419699	0.99194286	null	null	19887
"GO:0048018"	"receptor ligand activity"	NaN	5.145631415290328	0.38095563447873654	0.8238430271483282	0.63402645	null	null	19887
"GO:0019899"	"enzyme binding"	NaN	5.363963409389501	0.6298072019436722	0.9354228624454857	0.05504345	-7.029206615639599	0.6542876037066443	null
"GO:0005102"	"signaling receptor binding"	NaN	5.39749854117494	0.6803664566601023	0.934985620948883	0.56271258	null	null	19899
"GO:0019901"	"protein kinase binding"	NaN	4.687511125346055	0.13266253714779877	0.9368534869249309	0.48403605	-7.1249490243738425	0.8821680245884262	null
"GO:0019900"	"kinase binding"	NaN	4.750546962808558	0.15338586548595728	0.9362001678183087	0.76849497	null	null	19901
"GO:0022803"	"passive transmembrane transporter activity"	NaN	5.739731319340549	1.4961551102033201	0.861667748092642	0.40285898	-4.855156703252242	-4.747470981213372	null
"GO:0015078"	"proton transmembrane transporter activity"	NaN	5.441794077542375	0.753422522920704	0.8284975540394629	0.81743072	null	null	22803
"GO:0015079"	"potassium ion transmembrane transporter activity"	NaN	5.123783062739941	0.3622645925794194	0.839814561623577	0.75500778	null	null	22803
"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	NaN	5.953259893135092	2.4462762628072183	0.8540300222222869	0.57006954	null	null	22803
"GO:0022804"	"active transmembrane transporter activity"	NaN	6.028757048691481	2.9107354414191526	0.8511456328989674	0.6040143	null	null	22803
"GO:0022857"	"transmembrane transporter activity"	NaN	6.519949998953488	9.019780303842623	0.830934086417109	0.73119616	null	null	22803
"GO:0022890"	"inorganic cation transmembrane transporter activity"	NaN	5.841340070700334	1.8905385460990125	0.8407665095647003	0.53576534	null	null	22803
"GO:0046873"	"metal ion transmembrane transporter activity"	NaN	5.621183554588238	1.138750569911961	0.8214386856633851	0.85741966	null	null	22803
"GO:0042887"	"amide transmembrane transporter activity"	NaN	4.670691055042279	0.12762268471903668	0.8907501629039342	0.01001792	-4.721845688516949	-4.421620209771555	null
"GO:0043565"	"sequence-specific DNA binding"	NaN	5.779551760951278	1.6398235953577127	0.9269978850163361	0.3002754	3.2341532331249434	-5.410087719712698	null
"GO:0046914"	"transition metal ion binding"	NaN	6.348273312258155	6.074621308212747	0.9343732325547102	0.45554625	-0.8973786438562953	-6.137781733087963	null
"GO:0050136"	"NADH dehydrogenase (quinone) activity"	NaN	5.039988831892062	0.2986970701076709	0.9085875044427427	0.34599982	-6.0996349760006705	-1.7401036117821083	null
"GO:0003954"	"NADH dehydrogenase activity"	NaN	5.082185558131955	0.32917591820117914	0.9093434363034909	0.88378991	null	null	50136
"GO:0003955"	"NAD(P)H dehydrogenase (quinone) activity"	NaN	5.066493646205038	0.3174943575446754	0.9081769793719895	0.9565124	null	null	50136
"GO:0016655"	"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"	NaN	5.1531133315106095	0.3875755487500294	0.9082256421949106	0.90421793	null	null	50136
"GO:0051536"	"iron-sulfur cluster binding"	NaN	5.88624135728082	2.0964614678491196	0.9519974916205269	-0	0.11053011523380309	7.140999853726223	null
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	NaN	5.274058504589671	0.5120381097840044	0.957362146209372	0.82791134	null	null	51536
"GO:0051540"	"metal cluster binding"	NaN	5.886473804278622	2.097583856606228	0.9668625591121274	0.06361141	0.7187230660594276	4.1992798423690525	null
"GO:0060089"	"molecular transducer activity"	NaN	5.873575173752837	2.0362011782684615	1	-0	5.902089266321411	-3.039400840952069	null
"GO:0061783"	"peptidoglycan muralytic activity"	NaN	4.8336506270238955	0.18573354534494166	0.9724684618485013	-0	-0.03741435305462544	1.129575340752841	null
"GO:0097367"	"carbohydrate derivative binding"	NaN	6.784571935372719	16.58891400279137	0.9534949422996977	0.08685524	6.0058910803831695	-4.540573103387588	null
"GO:0098772"	"molecular function regulator activity"	NaN	5.881961240637264	2.075901594184326	1	0	-2.3615421691208693	-2.447534418898339	null
"GO:0140096"	"catalytic activity, acting on a protein"	NaN	6.604465605204366	10.957502765653073	0.9554128029773256	0.06214274	-0.7777675886204791	-0.9578169865630474	null
"GO:0140098"	"catalytic activity, acting on RNA"	NaN	6.1098453856077946	3.508254896884074	0.9108567185336809	0.04886068	-3.5088861162248155	-0.5149517194014437	null
"GO:0003899"	"DNA-directed 5'-3' RNA polymerase activity"	NaN	5.0508474440822555	0.3062595729953701	0.7925312662029861	0.55746832	null	null	140098
"GO:0034062"	"5'-3' RNA polymerase activity"	NaN	5.089615485231996	0.3348559681006218	0.8222710677495289	0.98890246	null	null	140098
"GO:0097747"	"RNA polymerase activity"	NaN	5.0896260847173975	0.3348641408342901	0.8275712083579917	0.69126986	null	null	140098
